,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
24921,ISR,Asia,Israel,2020-12-16,365042.0,4412.0,2110.143,3034.0,20.0,14.286,42174.371,509.731,243.791,350.527,2.311,1.65,,,,,,,,,,84125.0,7067043.0,816.476,9.719,70443.0,8.138,0.03,33.4,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24922,ISR,Asia,Israel,2020-12-17,367975.0,2933.0,2225.429,3050.0,16.0,12.714,42513.229,338.858,257.11,352.375,1.849,1.469,,,,,,,,,,80665.0,7147708.0,825.796,9.319,70851.0,8.186,0.031,31.8,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24923,ISR,Asia,Israel,2020-12-18,370152.0,2177.0,2411.857,3057.0,7.0,12.571,42764.745,251.515,278.649,353.184,0.809,1.452,,,,,,,,,,,,,,,,,,,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24924,ISR,Asia,Israel,2020-12-19,372886.0,2734.0,2442.857,3074.0,17.0,13.0,43080.612,315.867,282.23,355.148,1.964,1.502,,,,,,,,,,,,,,,,,,,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24925,ISR,Asia,Israel,2020-12-20,374760.0,1874.0,2512.0,3099.0,25.0,14.286,43297.12,216.509,290.219,358.037,2.888,1.65,,,,,,,,,,,,,,,,,,,7700.0,0.09,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24926,ISR,Asia,Israel,2020-12-21,378259.0,3499.0,2679.0,3111.0,12.0,15.286,43701.37,404.25,309.513,359.423,1.386,1.766,,,,,,,,,,,,,,,,,,,31400.0,0.36,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24927,ISR,Asia,Israel,2020-12-22,382487.0,4228.0,3122.429,3136.0,25.0,17.429,44189.843,488.473,360.743,362.311,2.888,2.014,,,,,,,,,,,,,,,,,,,74000.0,0.85,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24928,ISR,Asia,Israel,2020-12-23,385022.0,2535.0,2854.286,3150.0,14.0,16.571,44482.719,292.876,329.764,363.929,1.617,1.915,,,,,,,,,,,,,,,,,,,134500.0,1.55,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24929,ISR,Asia,Israel,2020-12-24,389678.0,4656.0,3100.429,3171.0,21.0,17.286,45020.641,537.921,358.202,366.355,2.426,1.997,,,,,,,,,,,,,,,,,,,208600.0,2.41,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24930,ISR,Asia,Israel,2020-12-25,394391.0,4713.0,3462.714,3186.0,15.0,18.429,45565.147,544.507,400.058,368.088,1.733,2.129,,,,,,,,,,,,,,,,,,,,,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
